object,zone,it,tobs,apobs,e1,e2,e3,bn1,bn2,bn3,rms_baseline,s11,s21,s31,s12,s22,s32,s13,s23,s33
42928                         , 3, 15,    4.9416,   5383.7708,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5148.0454,     5303.5336,     5461.6908,     5197.5030,     5353.0122,     5511.2023,     5211.4153,     5366.9320,     5525.1328,
42928                         , 3, 16,    5.0921,   5382.4412,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5145.3594,     5300.8469,     5459.0028,     5196.3297,     5351.8385,     5510.0280,     5210.6667,     5366.1833,     5524.3838,
42928                         , 3, 17,    5.9498,   5374.7967,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5130.0230,     5285.5060,     5443.6538,     5189.6309,     5345.1376,     5503.3233,     5206.3929,     5361.9086,     5520.1071,
42928                         , 3, 18,    6.1471,   5373.0445,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5126.4872,     5281.9691,     5440.1148,     5188.0863,     5343.5924,     5501.7771,     5205.4072,     5360.9225,     5519.1206,
42928                         , 3, 19,    6.9572,   5365.3229,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5111.9417,     5267.4183,     5425.5550,     5181.7297,     5337.2326,     5495.4128,     5201.3483,     5356.8618,     5515.0572,
42928                         , 3, 20,    7.0561,   5363.3290,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5110.1619,     5265.6378,     5423.7733,     5180.9515,     5336.4540,     5494.6335,     5200.8510,     5356.3643,     5514.5593,
42928                         , 3, 21,    7.9618,   5354.5804,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5093.8452,     5249.3142,     5407.4386,     5173.8124,     5329.3104,     5487.4836,     5196.2857,     5351.7960,     5509.9868,
42928                         , 3, 22,    8.0668,   5353.5773,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5091.9502,     5247.4184,     5405.5415,     5172.9827,     5328.4800,     5486.6525,     5195.7546,     5351.2645,     5509.4548,
42928                         , 3, 23,    8.6860,   5347.5820,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5080.7694,     5236.2328,     5394.3480,     5168.0843,     5323.5780,     5481.7455,     5192.6171,     5348.1243,     5506.3111,
42928                         , 3, 24,    8.8596,   5346.8267,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5077.6342,     5233.0962,     5391.2093,     5166.7099,     5322.2025,     5480.3686,     5191.7361,     5347.2425,     5505.4283,
42928                         , 3, 25,    9.0674,   5345.5491,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5073.8785,     5229.3389,     5387.4494,     5165.0631,     5320.5543,     5478.7186,     5190.6800,     5346.1854,     5504.3699,
42928                         , 3, 26,    9.9715,   5337.4199,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5057.5341,     5212.9885,     5371.0884,     5157.8904,     5313.3757,     5471.5322,     5186.0760,     5341.5765,     5499.7551,
42928                         , 3, 27,   10.0715,   5336.5183,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5055.7263,     5211.1801,     5369.2789,     5157.0966,     5312.5811,     5470.7368,     5185.5660,     5341.0660,     5499.2439,
42928                         , 3, 28,   10.9749,   5328.7065,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5039.4078,     5194.8576,     5352.9480,     5149.9271,     5305.4058,     5463.5538,     5180.9567,     5336.4516,     5494.6234,
42928                         , 3, 29,   11.6417,   5322.8101,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5027.3815,     5182.8301,     5340.9159,     5144.6406,     5300.1152,     5458.2578,     5177.5545,     5333.0457,     5491.2127,
42928                         , 3, 30,   11.8701,   5320.7395,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5023.2669,     5178.7154,     5336.8001,     5142.8313,     5298.3047,     5456.4454,     5176.3896,     5331.8795,     5490.0450,
42928                         , 3, 31,   12.0774,   5318.1162,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5019.5366,     5174.9853,     5333.0692,     5141.1909,     5296.6630,     5454.8022,     5175.3333,     5330.8221,     5488.9862,
42928                         , 3, 32,   12.9818,   5308.3510,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5003.2913,     5158.7429,     5316.8248,     5134.0458,     5289.5136,     5447.6466,     5170.7321,     5326.2164,     5484.3749,
42928                         , 3, 33,   13.0789,   5307.3729,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     5001.5503,     5157.0023,     5315.0840,     5133.2801,     5288.7475,     5446.8799,     5170.2390,     5325.7229,     5483.8808,
42928                         , 3, 34,   13.5266,   5303.4346,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4993.5327,     5148.9867,     5307.0683,     5129.7548,     5285.2206,     5443.3505,     5167.9693,     5323.4513,     5481.6068,
42928                         , 3, 35,   13.9800,   5299.4171,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4985.4271,     5140.8842,     5298.9666,     5126.1929,     5281.6575,     5439.7854,     5165.6769,     5321.1573,     5479.3106,
42928                         , 3, 36,   14.0799,   5298.4315,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4983.6424,     5139.1003,     5297.1830,     5125.4090,     5280.8734,     5439.0008,     5165.1725,     5320.6525,     5478.8054,
42928                         , 3, 37,   14.9801,   5290.1642,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4967.5954,     5123.0624,     5281.1499,     5118.3669,     5273.8303,     5431.9551,     5160.6446,     5316.1225,     5474.2722,
42928                         , 3, 38,   15.0798,   5289.0343,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4965.8209,     5121.2891,     5279.3774,     5117.5890,     5273.0524,     5431.1770,     5160.1448,     5315.6226,     5473.7720,
42928                         , 3, 39,   15.7626,   5282.9713,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4953.6862,     5109.1639,     5267.2585,     5112.2744,     5267.7384,     5425.8623,     5156.7332,     5312.2103,     5470.3583,
42928                         , 3, 40,   15.9724,   5283.2337,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4949.9628,     5105.4438,     5263.5407,     5110.6456,     5266.1099,     5424.2339,     5155.6885,     5311.1657,     5469.3134,
42928                         , 3, 41,   16.9782,   5271.7942,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4932.1375,     5087.6365,     5245.7466,     5102.8608,     5258.3281,     5416.4531,     5150.7029,     5306.1808,     5464.3283,
42928                         , 3, 42,   17.0775,   5270.6404,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4930.3781,     5085.8790,     5243.9906,     5102.0936,     5257.5612,     5415.6865,     5150.2122,     5305.6903,     5463.8378,
42928                         , 3, 43,   17.6953,   5266.3117,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4919.4422,     5074.9557,     5233.0769,     5097.3296,     5252.7999,     5410.9268,     5147.1678,     5302.6472,     5460.7954,
42928                         , 3, 44,   17.9760,   5263.9650,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4914.4732,     5069.9926,     5228.1184,     5095.1675,     5250.6392,     5408.7670,     5145.7875,     5301.2677,     5459.4164,
42928                         , 3, 45,   18.0755,   5263.1383,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4912.7124,     5068.2339,     5226.3614,     5094.4017,     5249.8739,     5408.0020,     5145.2989,     5300.7793,     5458.9282,
42928                         , 3, 46,   18.6926,   5257.8002,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4901.7870,     5057.3221,     5215.4601,     5089.6541,     5245.1297,     5403.2600,     5142.2715,     5297.7539,     5455.9040,
42928                         , 3, 47,   18.8656,   5256.3257,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4898.7231,     5054.2620,     5212.4030,     5088.3238,     5243.8003,     5401.9314,     5141.4238,     5296.9068,     5455.0574,
42928                         , 3, 48,   19.0725,   5254.5583,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4895.0579,     5050.6015,     5208.7461,     5086.7330,     5242.2107,     5400.3425,     5140.4104,     5295.8942,     5454.0453,
42928                         , 3, 49,   19.5207,   5250.6905,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4887.1110,     5042.6645,     5200.8169,     5083.2856,     5238.7658,     5396.8995,     5138.2154,     5293.7007,     5451.8530,
42928                         , 3, 50,   19.9613,   5247.0532,  0.280294,  0.286411,  0.292528,   35.6864,   81.1953,  126.7041,    1.155043,     4882.0250,     5036.5529,     5195.4316,     5079.8948,     5235.3775,     5393.5129,     5136.0574,     5291.5443,     5449.6977,
42928                         , 4,  1,    0.0000,   5246.0844,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5075.0433,     5220.1220,     5367.5606,     5075.0433,     5220.1220,     5367.5606,     5075.0433,     5220.1220,     5367.5606,
42928                         , 4,  2,    0.5532,   5241.4342,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5068.0945,     5213.1681,     5360.6001,     5070.1981,     5215.2729,     5362.7066,     5071.3212,     5216.3966,     5363.8312,
42928                         , 4,  3,    0.7939,   5239.3586,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5065.0758,     5210.1475,     5357.5769,     5068.0944,     5213.1677,     5360.5995,     5069.7059,     5214.7801,     5362.2131,
42928                         , 4,  4,    0.9920,   5237.6496,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5062.5943,     5207.6645,     5355.0920,     5066.3656,     5211.4379,     5358.8682,     5068.3789,     5213.4522,     5360.8841,
42928                         , 4,  5,    1.4363,   5233.8125,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5057.0348,     5202.1022,     5349.5256,     5062.4943,     5207.5644,     5354.9918,     5065.4086,     5210.4803,     5357.9097,
42928                         , 4,  6,    1.8930,   5229.7963,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5051.3276,     5196.3925,     5343.8122,     5058.5228,     5203.5912,     5351.0159,     5062.3635,     5207.4337,     5354.8611,
42928                         , 4,  7,    2.4265,   5225.1448,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5044.6660,     5189.7286,     5337.1444,     5053.8906,     5198.9573,     5346.3793,     5058.8140,     5203.8831,     5351.3085,
42928                         , 4,  8,    2.8860,   5221.5084,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5038.9301,     5183.9908,     5331.4035,     5049.9046,     5194.9700,     5342.3900,     5055.7616,     5200.8298,     5348.2538,
42928                         , 4,  9,    3.4233,   5217.5651,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5032.2196,     5177.2783,     5324.6875,     5045.2439,     5190.3080,     5337.7257,     5052.1944,     5197.2617,     5344.6841,
42928                         , 4, 10,    3.8791,   5212.9168,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5026.5220,     5171.5788,     5318.9850,     5041.2881,     5186.3512,     5333.7669,     5049.1678,     5194.2345,     5341.6555,
42928                         , 4, 11,    4.4126,   5208.5248,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5019.8425,     5164.8969,     5312.2994,     5036.6517,     5181.7133,     5329.1265,     5045.6210,     5190.6867,     5338.1061,
42928                         , 4, 12,    4.8710,   5204.7202,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5014.0899,     5159.1421,     5306.5408,     5032.6586,     5177.7188,     5325.1295,     5042.5661,     5187.6310,     5335.0486,
42928                         , 4, 13,    5.8631,   5196.8349,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5001.5926,     5146.6385,     5294.0280,     5023.9801,     5169.0357,     5316.4400,     5035.9235,     5180.9851,     5328.3980,
42928                         , 4, 14,    5.9671,   5195.9825,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     5000.2789,     5145.3240,     5292.7124,     5023.0673,     5168.1223,     5315.5258,     5035.2244,     5180.2855,     5327.6978,
42928                         , 4, 15,    6.5052,   5191.3232,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4993.4688,     5138.5096,     5285.8921,     5018.3332,     5163.3849,     5310.7840,     5031.5969,     5176.6553,     5324.0642,
42928                         , 4, 16,    6.7427,   5189.4515,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4990.4578,     5135.4965,     5282.8761,     5016.2388,     5161.2889,     5308.6858,     5029.9910,     5175.0480,     5322.4551,
42928                         , 4, 17,    6.9521,   5188.0948,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4987.7998,     5132.8366,     5280.2137,     5014.3892,     5159.4377,     5306.8327,     5028.5722,     5173.6280,     5321.0335,
42928                         , 4, 18,    7.4951,   5183.7097,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4980.9000,     5125.9317,     5273.3020,     5009.5848,     5154.6290,     5302.0185,     5024.8843,     5169.9364,     5317.3373,
42928                         , 4, 19,    7.9422,   5180.3255,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4975.2134,     5120.2409,     5267.6055,     5005.6218,     5150.6623,     5298.0471,     5021.8396,     5166.8884,     5314.2852,
42928                         , 4, 20,    8.4845,   5176.0561,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4968.3166,     5113.3392,     5260.6971,     5000.8117,     5145.8476,     5293.2266,     5018.1410,     5163.1856,     5310.5773,
42928                         , 4, 21,    8.9389,   5172.5680,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4962.5410,     5107.5598,     5254.9126,     4996.7811,     5141.8132,     5289.1875,     5015.0398,     5160.0808,     5307.4682,
42928                         , 4, 22,    9.4432,   5168.7701,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4956.1441,     5101.1595,     5248.5072,     4992.3152,     5137.3436,     5284.7131,     5011.6021,     5156.6394,     5304.0222,
42928                         , 4, 23,    9.9276,   5164.6711,  0.273801,  0.279613,  0.285425,   52.1292,   74.8837,   97.6381,    0.927419,     4950.0153,     5095.0282,     5242.3720,     4988.0358,     5133.0611,     5280.4264,     5008.3072,     5153.3412,     5300.7200,
