object,zone,nzone,e_span,bn_span,rms_baseline,pop,gen,nevals,nconverged,mean_rms,min_rms,max_rms,mean_bn,std_bn
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6,  40,    246,  0,  117.247590,   71.097748,  139.947685,   76.3725,    4.6154
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6,  75,    456,  0,  117.247573,   71.097748,  139.947681,   76.3725,    4.6154
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6, 125,    756,  0,  117.247569,   71.097748,  139.947681,   76.3725,    4.6154
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6, 200,   1206,  0,  117.247565,   71.097748,  139.947645,   76.3725,    4.6154
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6, 500,   3006,  0,  117.247561,   71.097748,  139.947612,   76.3725,    4.6154
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8,  10,     88,  0,  107.028308,   71.097748,  139.947735,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8,  20,    168,  0,  107.028290,   71.097748,  139.947698,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8,  40,    328,  0,  107.028290,   71.097748,  139.947698,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8,  75,    608,  0,  107.027940,   71.097748,  139.944258,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8, 125,   1008,  0,  107.027930,   71.097748,  139.944162,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8, 200,   1608,  0,  107.027786,   71.097748,  139.943017,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  8, 500,   4008,  0,  107.027757,   71.097748,  139.942880,   78.4365,    6.5476
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10,  10,    110,  0,  106.281626,   71.097748,  139.894675,   80.3743,    7.1471
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10,  20,    210,  0,  106.272041,   71.097748,  139.828160,   80.3756,    7.1470
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10,  40,    410,  0,  106.267324,   71.097748,  139.798827,   80.3768,    7.1469
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10,  75,    760,  0,  106.267324,   71.097748,  139.798827,   80.3768,    7.1469
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10, 125,   1260,  0,  106.264335,   71.097748,  139.794333,   80.3768,    7.1469
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10, 200,   2010,  0,  106.264335,   71.097748,  139.794333,   80.3768,    7.1469
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 10, 500,   5010,  0,  106.261988,   71.097748,  139.780353,   80.3768,    7.1469
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14,  10,    154,  0,   71.823832,   49.972681,   86.764979,   77.6346,    4.5214
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14,  20,    294,  0,   71.569476,   49.972681,   87.426124,   77.6324,    4.5203
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14,  40,    574,  0,   73.232672,   49.972681,   87.426124,   77.6343,    4.5212
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14,  75,   1064,  0,   72.160621,   49.972681,   88.426531,   77.6340,    4.5211
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14, 125,   1764,  0,   71.198369,   49.972681,   82.391573,   77.7933,    4.6237
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14, 200,   2814,  0,   70.164472,   49.972681,   73.701611,   77.6343,    4.5212
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 14, 500,   7014,  0,   69.955461,   49.972681,   72.660764,   77.6356,    4.5218
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20,  10,    220,  1,   65.276548,   45.070638,   93.917516,   71.5763,    5.5938
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20,  20,    420,  1,   59.486064,   43.682184,   81.076570,   70.5999,    3.8344
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20,  40,    820,  4,   50.506943,   42.383346,   60.115810,   68.4261,    2.3139
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20,  75,   1520,  6,   47.263385,   41.793279,   55.714208,   67.3666,    1.7103
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20, 125,   2520,  7,   45.112154,   41.793279,   51.313274,   66.8789,    0.6206
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20, 200,   4020,  7,   45.103265,   41.793279,   51.313274,   66.8274,    0.6056
27526                         , 6, 33,  0.042284,   25.4825,   44.698950, 20, 500,  10020,  8,   44.262896,   41.793279,   49.797750,   66.7366,    0.3227
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4,  10,     44,  0,  225.529036,  225.529035,  225.529038,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4,  20,     84,  0,  225.529036,  225.529035,  225.529038,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4,  40,    164,  0,  225.529036,  225.529035,  225.529037,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4,  75,    304,  0,  225.529035,  225.529035,  225.529036,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4, 125,    504,  0,  225.529035,  225.529035,  225.529036,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4, 200,    804,  0,  225.529035,  225.529035,  225.529036,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  4, 500,   2004,  0,  225.529035,  225.529035,  225.529035,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6,  10,     66,  0,  225.528980,  225.528956,  225.529006,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6,  20,    126,  0,  225.528968,  225.528956,  225.529000,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6,  40,    246,  0,  225.528972,  225.528956,  225.529000,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6,  75,    456,  0,  225.528967,  225.528952,  225.529000,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6, 125,    756,  0,  225.528965,  225.528949,  225.528983,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6, 200,   1206,  0,  225.528960,  225.528949,  225.528983,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  6, 500,   3006,  0,  225.528953,  225.528949,  225.528974,   95.8278,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8,  10,     88,  0,  224.602471,  216.255493,  225.532133,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8,  20,    168,  0,  224.602095,  216.255493,  225.532133,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8,  40,    328,  0,  224.602083,  216.255493,  225.530647,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8,  75,    608,  0,  224.602045,  216.255493,  225.530647,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8, 125,   1008,  0,  224.601325,  216.255493,  225.529982,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8, 200,   1608,  0,  224.601225,  216.255493,  225.529599,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431,  8, 500,   4008,  0,  224.600705,  216.255493,  225.528225,   95.9984,    0.5120
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10,  10,    110,  0,  203.327000,  203.323942,  203.333167,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10,  20,    210,  0,  203.325312,  203.322423,  203.329968,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10,  40,    410,  0,  203.324882,  203.322423,  203.329968,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10,  75,    760,  0,  203.324548,  203.322423,  203.329968,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10, 125,   1260,  0,  203.323748,  203.322423,  203.327170,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10, 200,   2010,  0,  203.323290,  203.322395,  203.324804,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 10, 500,   5010,  0,  203.322654,  203.322053,  203.323788,   95.8319,    0.0000
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14,  10,    154,  1,  204.295551,  192.965833,  215.348897,   96.0666,    0.7182
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14,  20,    294,  0,  205.288257,  203.163747,  219.338367,   95.8323,    0.0003
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14,  40,    574,  0,  203.827077,  203.167549,  206.606081,   95.8317,    0.0014
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14,  75,   1064,  1,  203.404490,  195.457274,  206.534665,   96.0711,    0.7166
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14, 125,   1764,  1,  202.266068,  190.627834,  206.534665,   96.0711,    0.7166
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14, 200,   2814,  1,  202.032265,  190.590198,  203.837908,   96.0632,    0.7196
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 14, 500,   7014,  3,  199.765479,  190.589955,  206.533988,   96.5488,    1.0946
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20,  10,    220,  2,  219.595731,  193.378240,  261.269218,   95.0608,    2.7689
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20,  20,    420,  3,  214.764780,  192.135364,  261.269218,   95.3812,    2.9061
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20,  40,    820,  3,  213.124234,  192.135364,  261.269218,   95.3316,    2.8888
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20,  75,   1520,  4,  209.611689,  190.593885,  250.610431,   95.8877,    3.1983
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20, 125,   2520,  4,  206.612480,  190.593885,  229.121490,   96.0642,    2.0011
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20, 200,   4020,  7,  198.656880,  190.593885,  214.715898,   96.8679,    1.3054
27526                         , 7, 49,  0.057202,   38.2238,  190.433431, 20, 500,  10020, 10,  192.014238,  190.287225,  194.421914,   98.0147,    0.2069
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4,  10,     44, 10,   72.049056,   72.049055,   72.049056,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4,  20,     84, 10,   72.049056,   72.049055,   72.049056,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4,  40,    164, 10,   72.049056,   72.049055,   72.049056,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4,  75,    304, 10,   72.049056,   72.049055,   72.049056,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4, 125,    504, 10,   72.049056,   72.049055,   72.049056,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4, 200,    804, 10,   72.049055,   72.049055,   72.049056,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  4, 500,   2004, 10,   72.049055,   72.049055,   72.049055,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6,  10,     66, 10,   72.049045,   72.049030,   72.049058,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6,  20,    126, 10,   72.049043,   72.049030,   72.049058,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6,  40,    246, 10,   72.049041,   72.049030,   72.049058,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6,  75,    456, 10,   72.049034,   72.049029,   72.049049,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6, 125,    756, 10,   72.049032,   72.049029,   72.049043,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6, 200,   1206, 10,   72.049031,   72.049026,   72.049039,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  6, 500,   3006, 10,   72.049029,   72.049025,   72.049032,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8,  10,     88, 10,   72.048967,   72.048328,   72.050143,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8,  20,    168, 10,   72.048965,   72.048328,   72.050143,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8,  40,    328, 10,   72.048927,   72.048328,   72.050143,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8,  75,    608, 10,   72.048817,   72.048328,   72.049101,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8, 125,   1008, 10,   72.048796,   72.048328,   72.049082,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8, 200,   1608, 10,   72.048660,   72.048328,   72.049082,   95.1286,    0.0000
27526                         , 8, 64,  0.245045,   57.3357,   68.891637,  8, 500,   4008, 10,   72.048499,   72.048328,   72.048877,   95.1286,    0.0000
