day,apogee_alt_km,sma_km,ecc
   57.2018,   6055.5546,   9486.6657,  0.310649
   57.3082,   6055.1660,   9486.4753,  0.310635
   57.4147,   6054.7769,   9486.2849,  0.310620
   57.5211,   6054.3873,   9486.0946,  0.310605
   57.6275,   6053.9973,   9485.9044,  0.310590
   57.7339,   6053.6069,   9485.7143,  0.310575
   57.8403,   6053.2160,   9485.5244,  0.310560
   57.9468,   6052.8248,   9485.3345,  0.310545
   58.0532,   6052.4333,   9485.1447,  0.310530
   58.1596,   6052.0414,   9484.9551,  0.310515
   58.2660,   6051.6492,   9484.7655,  0.310500
   58.3724,   6051.2568,   9484.5762,  0.310485
   58.4788,   6050.8641,   9484.3869,  0.310470
   58.5852,   6050.4712,   9484.1978,  0.310454
   58.6915,   6050.0781,   9484.0089,  0.310439
   58.7979,   6049.6849,   9483.8200,  0.310424
   58.9043,   6049.2916,   9483.6314,  0.310408
   59.0107,   6048.8982,   9483.4429,  0.310393
   59.1171,   6048.5049,   9483.2546,  0.310377
   59.2234,   6048.1115,   9483.0664,  0.310362
   59.3298,   6047.7182,   9482.8785,  0.310346
   59.4362,   6047.3250,   9482.6906,  0.310331
   59.5425,   6046.9320,   9482.5030,  0.310315
   59.6489,   6046.5391,   9482.3155,  0.310300
   59.7553,   6046.1465,   9482.1283,  0.310284
   59.8616,   6045.7542,   9481.9412,  0.310269
   59.9680,   6045.3623,   9481.7543,  0.310253
   60.0743,   6044.9707,   9481.5675,  0.310238
   60.1807,   6044.5795,   9481.3810,  0.310222
   60.2870,   6044.1888,   9481.1946,  0.310207
   60.3933,   6043.7986,   9481.0084,  0.310191
   60.4997,   6043.4090,   9480.8224,  0.310176
   60.6060,   6043.0200,   9480.6365,  0.310161
   60.7123,   6042.6316,   9480.4508,  0.310145
   60.8187,   6042.2439,   9480.2653,  0.310130
   60.9250,   6041.8569,   9480.0800,  0.310115
   61.0313,   6041.4707,   9479.8948,  0.310100
   61.1376,   6041.0852,   9479.7098,  0.310085
   61.2439,   6040.7006,   9479.5249,  0.310070
   61.3502,   6040.3168,   9479.3402,  0.310055
   61.4565,   6039.9339,   9479.1556,  0.310040
   61.5629,   6039.5519,   9478.9711,  0.310025
   61.6692,   6039.1707,   9478.7868,  0.310010
   61.7755,   6038.7906,   9478.6026,  0.309996
   61.8817,   6038.4113,   9478.4185,  0.309981
   61.9880,   6038.0331,   9478.2345,  0.309966
   62.0943,   6037.6558,   9478.0506,  0.309952
   62.2006,   6037.2794,   9477.8668,  0.309938
   62.3069,   6036.9041,   9477.6830,  0.309924
   62.4132,   6036.5297,   9477.4994,  0.309909
   62.5194,   6036.1563,   9477.3158,  0.309895
   62.6257,   6035.7838,   9477.1323,  0.309881
   62.7320,   6035.4123,   9476.9488,  0.309868
   62.8383,   6035.0417,   9476.7654,  0.309854
   62.9445,   6034.6720,   9476.5819,  0.309840
   63.0508,   6034.3032,   9476.3986,  0.309827
   63.1570,   6033.9353,   9476.2152,  0.309813
   63.2633,   6033.5682,   9476.0318,  0.309800
   63.3695,   6033.2019,   9475.8485,  0.309786
   63.4758,   6032.8363,   9475.6651,  0.309773
   63.5820,   6032.4716,   9475.4817,  0.309760
   63.6883,   6032.1075,   9475.2983,  0.309747
   63.7945,   6031.7441,   9475.1148,  0.309734
   63.9008,   6031.3813,   9474.9313,  0.309721
   64.0070,   6031.0191,   9474.7478,  0.309708
   64.1132,   6030.6575,   9474.5642,  0.309695
   64.2194,   6030.2963,   9474.3806,  0.309683
   64.3257,   6029.9356,   9474.1969,  0.309670
   64.4319,   6029.5753,   9474.0131,  0.309657
   64.5381,   6029.2153,   9473.8293,  0.309645
   64.6443,   6028.8557,   9473.6454,  0.309632
   64.7505,   6028.4963,   9473.4614,  0.309620
   64.8567,   6028.1371,   9473.2773,  0.309607
   64.9629,   6027.7781,   9473.0931,  0.309595
   65.0691,   6027.4192,   9472.9089,  0.309582
   65.1753,   6027.0604,   9472.7245,  0.309570
   65.2815,   6026.7016,   9472.5401,  0.309558
   65.3877,   6026.3428,   9472.3556,  0.309545
   65.4939,   6025.9840,   9472.1709,  0.309533
   65.6001,   6025.6250,   9471.9862,  0.309521
   65.7063,   6025.2659,   9471.8014,  0.309508
   65.8125,   6024.9066,   9471.6164,  0.309496
   65.9186,   6024.5471,   9471.4314,  0.309484
   66.0248,   6024.1874,   9471.2463,  0.309471
   66.1310,   6023.8273,   9471.0611,  0.309459
   66.2372,   6023.4669,   9470.8758,  0.309446
   66.3433,   6023.1062,   9470.6904,  0.309434
   66.4495,   6022.7451,   9470.5049,  0.309421
   66.5556,   6022.3835,   9470.3193,  0.309409
   66.6618,   6022.0216,   9470.1337,  0.309396
   66.7680,   6021.6591,   9469.9479,  0.309384
   66.8741,   6021.2962,   9469.7621,  0.309371
   66.9802,   6020.9328,   9469.5762,  0.309358
   67.0864,   6020.5689,   9469.3902,  0.309346
   67.1925,   6020.2044,   9469.2042,  0.309333
   67.2987,   6019.8394,   9469.0181,  0.309320
   67.4048,   6019.4738,   9468.8319,  0.309307
   67.5109,   6019.1076,   9468.6457,  0.309294
   67.6171,   6018.7409,   9468.4595,  0.309281
   67.7232,   6018.3736,   9468.2732,  0.309268
   67.8293,   6018.0057,   9468.0868,  0.309255
   67.9354,   6017.6372,   9467.9004,  0.309242
   68.0415,   6017.2681,   9467.7140,  0.309229
   68.1476,   6016.8984,   9467.5276,  0.309216
   68.2538,   6016.5282,   9467.3411,  0.309202
   68.3599,   6016.1574,   9467.1547,  0.309189
   68.4660,   6015.7859,   9466.9682,  0.309175
   68.5721,   6015.4140,   9466.7817,  0.309162
   68.6782,   6015.0414,   9466.5952,  0.309148
   68.7842,   6014.6683,   9466.4088,  0.309135
   68.8903,   6014.2947,   9466.2223,  0.309121
   68.9964,   6013.9205,   9466.0358,  0.309107
   69.1025,   6013.5459,   9465.8494,  0.309094
   69.2086,   6013.1707,   9465.6630,  0.309080
   69.3147,   6012.7950,   9465.4767,  0.309066
   69.4207,   6012.4189,   9465.2903,  0.309052
   69.5268,   6012.0424,   9465.1040,  0.309038
   69.6329,   6011.6654,   9464.9178,  0.309024
   69.7389,   6011.2880,   9464.7316,  0.309010
   69.8450,   6010.9102,   9464.5455,  0.308995
   69.9511,   6010.5321,   9464.3594,  0.308981
   70.0571,   6010.1536,   9464.1734,  0.308967
   70.1632,   6009.7747,   9463.9875,  0.308953
   70.2692,   6009.3956,   9463.8016,  0.308938
   70.3753,   6009.0162,   9463.6159,  0.308924
   70.4813,   6008.6365,   9463.4302,  0.308909
   70.5873,   6008.2566,   9463.2446,  0.308895
   70.6934,   6007.8765,   9463.0590,  0.308880
   70.7994,   6007.4963,   9462.8736,  0.308866
   70.9054,   6007.1158,   9462.6883,  0.308851
   71.0115,   6006.7352,   9462.5031,  0.308837
   71.1175,   6006.3545,   9462.3179,  0.308822
   71.2235,   6005.9738,   9462.1329,  0.308807
   71.3295,   6005.5929,   9461.9480,  0.308793
   71.4356,   6005.2121,   9461.7632,  0.308778
   71.5416,   6004.8312,   9461.5785,  0.308763
   71.6476,   6004.4503,   9461.3939,  0.308749
   71.7536,   6004.0695,   9461.2095,  0.308734
   71.8596,   6003.6887,   9461.0251,  0.308719
   71.9656,   6003.3080,   9460.8409,  0.308704
   72.0716,   6002.9274,   9460.6568,  0.308690
   72.1776,   6002.5470,   9460.4728,  0.308675
   72.2836,   6002.1667,   9460.2890,  0.308660
   72.3895,   6001.7865,   9460.1052,  0.308645
   72.4955,   6001.4066,   9459.9216,  0.308631
   72.6015,   6001.0269,   9459.7381,  0.308616
   72.7075,   6000.6475,   9459.5548,  0.308601
   72.8135,   6000.2683,   9459.3715,  0.308586
   72.9194,   5999.8894,   9459.1884,  0.308572
   73.0254,   5999.5108,   9459.0055,  0.308557
   73.1314,   5999.1325,   9458.8226,  0.308542
   73.2373,   5998.7545,   9458.6398,  0.308528
   73.3433,   5998.3770,   9458.4572,  0.308513
   73.4492,   5997.9997,   9458.2747,  0.308498
   73.5552,   5997.6229,   9458.0923,  0.308484
   73.6611,   5997.2465,   9457.9101,  0.308469
   73.7671,   5996.8705,   9457.7279,  0.308455
   73.8730,   5996.4950,   9457.5459,  0.308440
   73.9790,   5996.1199,   9457.3640,  0.308425
   74.0849,   5995.7452,   9457.1822,  0.308411
   74.1908,   5995.3710,   9457.0004,  0.308397
   74.2968,   5994.9973,   9456.8188,  0.308382
   74.4027,   5994.6241,   9456.6373,  0.308368
   74.5086,   5994.2515,   9456.4559,  0.308354
   74.6146,   5993.8793,   9456.2746,  0.308339
   74.7205,   5993.5076,   9456.0934,  0.308325
   74.8264,   5993.1365,   9455.9123,  0.308311
   74.9323,   5992.7659,   9455.7312,  0.308297
   75.0382,   5992.3958,   9455.5503,  0.308283
   75.1441,   5992.0262,   9455.3694,  0.308269
   75.2500,   5991.6573,   9455.1886,  0.308255
   75.3559,   5991.2888,   9455.0079,  0.308241
   75.4618,   5990.9209,   9454.8272,  0.308227
   75.5677,   5990.5535,   9454.6466,  0.308213
   75.6736,   5990.1867,   9454.4661,  0.308199
   75.7795,   5989.8205,   9454.2856,  0.308185
   75.8854,   5989.4547,   9454.1052,  0.308172
   75.9913,   5989.0896,   9453.9248,  0.308158
   76.0971,   5988.7249,   9453.7444,  0.308144
   76.2030,   5988.3608,   9453.5641,  0.308131
   76.3089,   5987.9972,   9453.3839,  0.308117
   76.4148,   5987.6341,   9453.2037,  0.308104
   76.5206,   5987.2715,   9453.0234,  0.308090
   76.6265,   5986.9095,   9452.8433,  0.308077
   76.7324,   5986.5479,   9452.6631,  0.308064
   76.8382,   5986.1868,   9452.4830,  0.308050
   76.9441,   5985.8262,   9452.3028,  0.308037
   77.0499,   5985.4661,   9452.1227,  0.308024
   77.1558,   5985.1064,   9451.9426,  0.308011
   77.2616,   5984.7471,   9451.7624,  0.307998
   77.3675,   5984.3883,   9451.5823,  0.307985
   77.4733,   5984.0299,   9451.4021,  0.307972
   77.5791,   5983.6719,   9451.2220,  0.307959
   77.6850,   5983.3142,   9451.0418,  0.307946
   77.7908,   5982.9570,   9450.8616,  0.307933
   77.8966,   5982.6001,   9450.6813,  0.307920
   78.0025,   5982.2435,   9450.5011,  0.307907
   78.1083,   5981.8873,   9450.3208,  0.307895
   78.2141,   5981.5313,   9450.1404,  0.307882
   78.3199,   5981.1757,   9449.9601,  0.307869
   78.4257,   5980.8203,   9449.7797,  0.307857
   78.5315,   5980.4651,   9449.5992,  0.307844
   78.6374,   5980.1102,   9449.4187,  0.307831
   78.7432,   5979.7555,   9449.2381,  0.307819
   78.8490,   5979.4010,   9449.0575,  0.307806
   78.9548,   5979.0467,   9448.8768,  0.307794
   79.0605,   5978.6925,   9448.6960,  0.307781
   79.1663,   5978.3385,   9448.5152,  0.307769
   79.2721,   5977.9846,   9448.3343,  0.307757
   79.3779,   5977.6307,   9448.1534,  0.307744
   79.4837,   5977.2770,   9447.9724,  0.307732
   79.5895,   5976.9233,   9447.7913,  0.307719
   79.6953,   5976.5696,   9447.6101,  0.307707
   79.8010,   5976.2160,   9447.4288,  0.307695
   79.9068,   5975.8623,   9447.2475,  0.307682
   80.0126,   5975.5086,   9447.0661,  0.307670
   80.1183,   5975.1549,   9446.8846,  0.307658
   80.2241,   5974.8011,   9446.7031,  0.307645
   80.3299,   5974.4472,   9446.5214,  0.307633
   80.4356,   5974.0932,   9446.3397,  0.307621
   80.5414,   5973.7390,   9446.1579,  0.307608
   80.6471,   5973.3847,   9445.9760,  0.307596
   80.7529,   5973.0303,   9445.7940,  0.307584
   80.8586,   5972.6756,   9445.6119,  0.307571
   80.9643,   5972.3208,   9445.4298,  0.307559
   81.0701,   5971.9657,   9445.2475,  0.307547
   81.1758,   5971.6104,   9445.0652,  0.307534
   81.2815,   5971.2548,   9444.8828,  0.307522
   81.3873,   5970.8989,   9444.7003,  0.307509
   81.4930,   5970.5427,   9444.5178,  0.307497
   81.5987,   5970.1863,   9444.3351,  0.307485
   81.7044,   5969.8294,   9444.1524,  0.307472
   81.8101,   5969.4723,   9443.9696,  0.307460
   81.9159,   5969.1148,   9443.7868,  0.307447
   82.0216,   5968.7569,   9443.6039,  0.307434
   82.1273,   5968.3986,   9443.4209,  0.307422
   82.2330,   5968.0399,   9443.2378,  0.307409
   82.3387,   5967.6807,   9443.0547,  0.307397
   82.4444,   5967.3212,   9442.8715,  0.307384
   82.5501,   5966.9612,   9442.6882,  0.307371
   82.6558,   5966.6007,   9442.5049,  0.307358
   82.7615,   5966.2398,   9442.3216,  0.307345
   82.8671,   5965.8784,   9442.1382,  0.307333
   82.9728,   5965.5166,   9441.9547,  0.307320
   83.0785,   5965.1542,   9441.7713,  0.307307
   83.1842,   5964.7913,   9441.5877,  0.307294
   83.2898,   5964.4280,   9441.4042,  0.307281
   83.3955,   5964.0641,   9441.2206,  0.307267
   83.5012,   5963.6997,   9441.0370,  0.307254
   83.6068,   5963.3348,   9440.8534,  0.307241
   83.7125,   5962.9694,   9440.6697,  0.307228
   83.8182,   5962.6034,   9440.4861,  0.307214
   83.9238,   5962.2369,   9440.3024,  0.307201
   84.0295,   5961.8699,   9440.1188,  0.307188
   84.1351,   5961.5024,   9439.9351,  0.307174
   84.2408,   5961.1344,   9439.7515,  0.307161
   84.3464,   5960.7659,   9439.5679,  0.307147
   84.4520,   5960.3969,   9439.3843,  0.307133
   84.5577,   5960.0274,   9439.2007,  0.307120
   84.6633,   5959.6574,   9439.0171,  0.307106
   84.7689,   5959.2869,   9438.8336,  0.307092
   84.8746,   5958.9159,   9438.6502,  0.307078
   84.9802,   5958.5445,   9438.4667,  0.307064
   85.0858,   5958.1727,   9438.2834,  0.307050
   85.1914,   5957.8005,   9438.1000,  0.307036
   85.2970,   5957.4278,   9437.9168,  0.307022
   85.4026,   5957.0548,   9437.7336,  0.307008
   85.5083,   5956.6814,   9437.5505,  0.306994
   85.6139,   5956.3077,   9437.3674,  0.306979
   85.7195,   5955.9336,   9437.1845,  0.306965
   85.8251,   5955.5593,   9437.0016,  0.306951
   85.9307,   5955.1847,   9436.8188,  0.306936
   86.0362,   5954.8098,   9436.6361,  0.306922
   86.1418,   5954.4348,   9436.4535,  0.306907
   86.2474,   5954.0596,   9436.2710,  0.306893
   86.3530,   5953.6842,   9436.0886,  0.306878
   86.4586,   5953.3087,   9435.9064,  0.306864
   86.5642,   5952.9331,   9435.7242,  0.306849
   86.6697,   5952.5575,   9435.5422,  0.306835
   86.7753,   5952.1819,   9435.3603,  0.306820
   86.8809,   5951.8063,   9435.1785,  0.306805
   86.9864,   5951.4307,   9434.9968,  0.306791
   87.0920,   5951.0553,   9434.8152,  0.306776
   87.1976,   5950.6800,   9434.6338,  0.306762
   87.3031,   5950.3049,   9434.4525,  0.306747
   87.4087,   5949.9300,   9434.2714,  0.306732
   87.5142,   5949.5554,   9434.0903,  0.306718
   87.6198,   5949.1811,   9433.9094,  0.306703
   87.7253,   5948.8071,   9433.7286,  0.306688
   87.8309,   5948.4335,   9433.5480,  0.306674
   87.9364,   5948.0604,   9433.3675,  0.306659
   88.0419,   5947.6876,   9433.1871,  0.306645
   88.1475,   5947.3154,   9433.0068,  0.306630
   88.2530,   5946.9438,   9432.8266,  0.306616
   88.3585,   5946.5727,   9432.6466,  0.306601
   88.4640,   5946.2022,   9432.4667,  0.306587
   88.5696,   5945.8323,   9432.2868,  0.306573
   88.6751,   5945.4631,   9432.1071,  0.306558
   88.7806,   5945.0946,   9431.9275,  0.306544
   88.8861,   5944.7269,   9431.7480,  0.306530
   88.9916,   5944.3598,   9431.5686,  0.306516
   89.0971,   5943.9936,   9431.3892,  0.306502
   89.2026,   5943.6282,   9431.2100,  0.306488
   89.3081,   5943.2635,   9431.0308,  0.306474
   89.4136,   5942.8997,   9430.8516,  0.306461
   89.5191,   5942.5368,   9430.6725,  0.306447
   89.6246,   5942.1747,   9430.4935,  0.306433
   89.7301,   5941.8134,   9430.3145,  0.306420
   89.8356,   5941.4530,   9430.1355,  0.306406
   89.9410,   5941.0934,   9429.9566,  0.306393
   90.0465,   5940.7348,   9429.7777,  0.306380
   90.1520,   5940.3769,   9429.5988,  0.306367
   90.2575,   5940.0199,   9429.4199,  0.306354
   90.3629,   5939.6638,   9429.2409,  0.306341
   90.4684,   5939.3084,   9429.0620,  0.306328
   90.5739,   5938.9538,   9428.8830,  0.306315
   90.6793,   5938.6000,   9428.7041,  0.306302
   90.7848,   5938.2470,   9428.5250,  0.306290
   90.8902,   5937.8947,   9428.3459,  0.306277
   90.9957,   5937.5430,   9428.1668,  0.306264
   91.1011,   5937.1921,   9427.9876,  0.306252
   91.2066,   5936.8417,   9427.8083,  0.306240
   91.3120,   5936.4919,   9427.6290,  0.306227
   91.4174,   5936.1427,   9427.4496,  0.306215
   91.5229,   5935.7939,   9427.2700,  0.306203
   91.6283,   5935.4456,   9427.0904,  0.306191
   91.7337,   5935.0977,   9426.9107,  0.306179
   91.8392,   5934.7502,   9426.7308,  0.306167
   91.9446,   5934.4030,   9426.5509,  0.306155
   92.0500,   5934.0560,   9426.3708,  0.306143
   92.1554,   5933.7093,   9426.1906,  0.306132
   92.2608,   5933.3627,   9426.0102,  0.306120
   92.3663,   5933.0162,   9425.8298,  0.306108
   92.4717,   5932.6698,   9425.6492,  0.306096
   92.5771,   5932.3234,   9425.4684,  0.306085
   92.6825,   5931.9770,   9425.2875,  0.306073
   92.7879,   5931.6305,   9425.1065,  0.306061
   92.8933,   5931.2839,   9424.9253,  0.306050
   92.9987,   5930.9371,   9424.7440,  0.306038
   93.1040,   5930.5900,   9424.5625,  0.306026
   93.2094,   5930.2427,   9424.3809,  0.306015
   93.3148,   5929.8951,   9424.1992,  0.306003
   93.4202,   5929.5472,   9424.0173,  0.305991
   93.5256,   5929.1988,   9423.8352,  0.305979
   93.6309,   5928.8501,   9423.6530,  0.305968
   93.7363,   5928.5009,   9423.4707,  0.305956
   93.8417,   5928.1511,   9423.2882,  0.305944
   93.9471,   5927.8009,   9423.1056,  0.305932
   94.0524,   5927.4501,   9422.9229,  0.305920
   94.1578,   5927.0988,   9422.7400,  0.305908
   94.2631,   5926.7468,   9422.5570,  0.305896
   94.3685,   5926.3942,   9422.3739,  0.305884
   94.4738,   5926.0410,   9422.1907,  0.305872
   94.5792,   5925.6871,   9422.0074,  0.305860
   94.6845,   5925.3326,   9421.8239,  0.305848
   94.7899,   5924.9774,   9421.6404,  0.305836
   94.8952,   5924.6214,   9421.4567,  0.305823
   95.0005,   5924.2648,   9421.2730,  0.305811
   95.1059,   5923.9075,   9421.0891,  0.305798
   95.2112,   5923.5495,   9420.9052,  0.305786
   95.3165,   5923.1907,   9420.7212,  0.305773
   95.4218,   5922.8313,   9420.5372,  0.305761
   95.5272,   5922.4711,   9420.3530,  0.305748
   95.6325,   5922.1102,   9420.1688,  0.305735
   95.7378,   5921.7487,   9419.9846,  0.305722
   95.8431,   5921.3864,   9419.8003,  0.305710
   95.9484,   5921.0235,   9419.6159,  0.305697
   96.0537,   5920.6599,   9419.4315,  0.305683
   96.1590,   5920.2957,   9419.2471,  0.305670
   96.2643,   5919.9308,   9419.0626,  0.305657
   96.3696,   5919.5653,   9418.8781,  0.305644
   96.4749,   5919.1992,   9418.6937,  0.305631
   96.5802,   5918.8325,   9418.5091,  0.305617
   96.6855,   5918.4652,   9418.3246,  0.305604
   96.7908,   5918.0974,   9418.1401,  0.305590
   96.8960,   5917.7291,   9417.9556,  0.305577
   97.0013,   5917.3602,   9417.7711,  0.305563
   97.1066,   5916.9909,   9417.5865,  0.305550
   97.2119,   5916.6211,   9417.4021,  0.305536
   97.3171,   5916.2508,   9417.2176,  0.305522
   97.4224,   5915.8802,   9417.0331,  0.305508
   97.5276,   5915.5091,   9416.8487,  0.305495
   97.6329,   5915.1377,   9416.6643,  0.305481
   97.7382,   5914.7659,   9416.4800,  0.305467
   97.8434,   5914.3938,   9416.2957,  0.305453
   97.9487,   5914.0214,   9416.1114,  0.305439
   98.0539,   5913.6488,   9415.9272,  0.305425
   98.1591,   5913.2759,   9415.7430,  0.305411
   98.2644,   5912.9027,   9415.5589,  0.305397
   98.3696,   5912.5294,   9415.3749,  0.305383
   98.4749,   5912.1559,   9415.1909,  0.305368
   98.5801,   5911.7823,   9415.0069,  0.305354
   98.6853,   5911.4086,   9414.8231,  0.305340
   98.7905,   5911.0347,   9414.6393,  0.305326
   98.8958,   5910.6608,   9414.4555,  0.305312
   99.0010,   5910.2868,   9414.2718,  0.305297
   99.1062,   5909.9129,   9414.0882,  0.305283
   99.2114,   5909.5389,   9413.9047,  0.305269
   99.3166,   5909.1649,   9413.7212,  0.305254
   99.4218,   5908.7910,   9413.5379,  0.305240
   99.5270,   5908.4171,   9413.3545,  0.305226
   99.6322,   5908.0434,   9413.1713,  0.305212
   99.7374,   5907.6697,   9412.9881,  0.305197
   99.8426,   5907.2962,   9412.8051,  0.305183
